gps_x,gps_y,gps_z,gps_vx,gps_vy,gps_vz
-2.706924324714924209e+06,4.688812961174022406e+06,3.360316073667996563e+06,5.830192045920323850e-04,3.095541565828960340e-03,5.699488635011489696e-02
-2.706923642690361012e+06,4.688812469521218911e+06,3.360330395918843802e+06,-4.639018650588605519e-02,6.379075736432156252e-02,-1.731194035049710145e-02
-2.706920596922554541e+06,4.688811660530639812e+06,3.360325543365685269e+06,5.282037059177933230e-02,7.266166616703122194e-02,4.897899540473895502e-02
-2.706932463775325567e+06,4.688819855232576840e+06,3.360330857875574380e+06,9.503534444052183505e-02,-2.093111171373380000e-02,-4.507790451795173903e-02
-2.706925286253743339e+06,4.688803750801913440e+06,3.360315116771694738e+06,1.800769090718737711e-02,-2.745282245286842504e-02,-2.515666297890078659e-02
-2.706934483258358669e+06,4.688811498424586840e+06,3.360337501725499518e+06,3.924954784874727307e-03,6.091756903308791909e-02,3.144493934280945951e-02
-2.706919560004033614e+06,4.688810820908720605e+06,3.360330830969494767e+06,-3.793831674969216222e-02,-3.010158382569473601e-02,6.905367481216251324e-02
-2.706915889780211728e+06,4.688814584203898907e+06,3.360326033851983026e+06,-3.056878546865400364e-04,-4.688146247687207530e-02,-4.028340228996992595e-02
-2.706924336805065628e+06,4.688828412671246566e+06,3.360324035314251203e+06,1.985330409511855063e-02,-4.479719884254809714e-02,1.127367097405686247e-01
-2.706923073985256255e+06,4.688808144613862038e+06,3.360331677549527027e+06,-1.332423804778636901e-02,-1.022995520912809292e-01,-3.709751563849328360e-02
-2.706928965727954172e+06,4.688808138597555459e+06,3.360332183564372361e+06,5.636874351056445076e-02,5.300368336973626526e-02,-1.278905046685639181e-02
-2.706927363352895714e+06,4.688807783615083434e+06,3.360334340140233282e+06,2.295402014788746822e-02,4.446330226845811306e-03,-5.532215095164411123e-02
-2.706929220242607873e+06,4.688808466490009800e+06,3.360329580012946390e+06,2.607527784905969842e-02,-5.990388876111816911e-03,-2.208647905482384165e-03
-2.706933570219727233e+06,4.688807610281825997e+06,3.360327611633510794e+06,-8.403272002219108749e-02,-4.674655766007229651e-03,5.988369720793998430e-02
-2.706927672378404997e+06,4.688818718319546431e+06,3.360338283488196786e+06,3.875493310592331188e-03,5.113620465065337600e-02,4.702937289773342910e-02
-2.706930049831243232e+06,4.688813102006048895e+06,3.360328365170242265e+06,-9.382389652703254646e-02,7.015490213662681392e-03,-9.266410809688525527e-03
-2.706930512389396317e+06,4.688812374293319881e+06,3.360328884257855359e+06,3.981886589101922558e-02,4.572020072095934334e-02,2.940199688941347311e-02
-2.706931432877222076e+06,4.688807041351418942e+06,3.360326215874058660e+06,-2.791857035926543357e-02,-4.327675959028492308e-02,-1.717525304358660451e-02
-2.706931124779422767e+06,4.688809553853404708e+06,3.360325329300117679e+06,2.591411657117960801e-03,2.663383037705369105e-02,-1.066925533570260709e-02
-2.706923673227898311e+06,4.688810759661277756e+06,3.360335733122479171e+06,4.536545968459338579e-02,5.163465089068489111e-02,4.951612707854391449e-02
-2.706919791519755032e+06,4.688808995989800431e+06,3.360323537420551293e+06,1.854488889245407141e-02,-1.138416142558671684e-01,2.266261668296807100e-02
-2.706929515563799068e+06,4.688821200692147948e+06,3.360333027225675993e+06,1.851328583493230123e-02,4.790002759283809586e-02,-4.171013222497031020e-02
-2.706927879184605088e+06,4.688811009479606524e+06,3.360337017889798619e+06,3.953434198079005396e-02,2.992540881470718422e-02,-1.722859681296821932e-02
-2.706922791719283909e+06,4.688815325092834421e+06,3.360328913144562859e+06,-7.581363579137118114e-02,-5.288374261162831491e-02,5.268908565627125618e-02
-2.706926427514372393e+06,4.688811156602941453e+06,3.360326787490967195e+06,4.209968736967455855e-02,2.557247548115170951e-02,9.977666809737596731e-02
-2.706921002404260449e+06,4.688806980836034752e+06,3.360349157025134657e+06,7.728261015741593083e-03,6.038048574904107679e-03,7.302951215994653300e-02
-2.706922498421106953e+06,4.688808050436129794e+06,3.360323877933726180e+06,5.946112122636759700e-02,3.375199094144893525e-02,-4.865385131576419747e-02
-2.706923560851562303e+06,4.688804746963003650e+06,3.360327052020815667e+06,-2.312063986544134891e-02,-6.830955854462509094e-03,2.123829757059344375e-02
-2.706932423305797391e+06,4.688820294727723114e+06,3.360335687457852997e+06,-3.226200544513513346e-02,7.650572105050265637e-02,-6.353984730493597577e-02
-2.706923207685287111e+06,4.688810757993782870e+06,3.360321057893233374e+06,3.079708039322389193e-02,9.574271388097370383e-02,-3.876992844105240504e-02
-2.706937640366963111e+06,4.688817692611894570e+06,3.360334703831689898e+06,-8.537207497086940836e-04,7.911417548889169982e-02,-1.572171957342151025e-02
-2.706926365555861965e+06,4.688807174381304532e+06,3.360319371401685756e+06,7.842238178359642320e-02,-7.470191327564872086e-02,-3.536576413101645815e-03
-2.706933287775514182e+06,4.688815607673753053e+06,3.360325811164371669e+06,-1.889885405171790739e-02,-1.005289923721764019e-02,7.840045763977279702e-02
-2.706931671189301647e+06,4.688810385384808294e+06,3.360330916962047573e+06,2.086667371593081341e-02,-3.603911906144834087e-02,-2.446772198238003279e-02
-2.706912438759280369e+06,4.688811123350507580e+06,3.360336045075162314e+06,-1.901419058676988294e-03,1.533400843059119605e-02,-5.336515273297249423e-03
-2.706918650947375689e+06,4.688805880647398531e+06,3.360316848594093230e+06,3.328610769761067463e-03,1.418239296869071124e-02,-1.909125158266875705e-02
-2.706925577572922688e+06,4.688808046893496998e+06,3.360328535519307014e+06,-1.035121368193143813e-02,-2.753780892296665839e-02,-7.665942272053787032e-02
-2.706929683639749419e+06,4.688806312255726196e+06,3.360331724195097573e+06,-5.359768317602058713e-02,4.901390734464827065e-02,-2.527674090813950003e-02
-2.706932323938854970e+06,4.688815313555460423e+06,3.360336717442480847e+06,2.058821175105544563e-02,-1.398054041973140899e-02,-2.284603361083645603e-02
-2.706927948118973523e+06,4.688820907692075707e+06,3.360331614403355401e+06,3.174427816395451046e-02,2.093600582546519331e-02,4.571550455267052996e-05
-2.706933114039740060e+06,4.688816155798743479e+06,3.360330624556807801e+06,4.893263090354113554e-02,6.688528158650246594e-03,-2.408455824210928645e-02
-2.706930634143082425e+06,4.688813032014471479e+06,3.360318065279097762e+06,-5.430413053442589844e-02,-2.289290255463329038e-02,-9.853368557122026139e-02
-2.706928763142540585e+06,4.688816607128387317e+06,3.360326753938782960e+06,4.010702333071372583e-02,-6.507165451126502298e-02,8.043223509151072037e-02
-2.706930145905029029e+06,4.688812816840454936e+06,3.360333354670120869e+06,-9.337750209320465344e-02,3.826340717638460065e-02,-5.690300895511868351e-02
-2.706937413656475954e+06,4.688814301547766663e+06,3.360331539990413934e+06,-6.465467797323141974e-02,-2.434498386461649011e-02,-5.615448635669093025e-02
-2.706931414588623680e+06,4.688811538542984985e+06,3.360342689105316531e+06,2.014938485042528857e-02,-1.607425029436968314e-02,-6.336475545555228517e-02
-2.706926926358285826e+06,4.688812777376983315e+06,3.360339844091425184e+06,2.155698553007721896e-02,1.434092475600038524e-02,-2.674179828288352281e-02
-2.706924362015824765e+06,4.688811978394297883e+06,3.360342887018280569e+06,-7.639328750191275120e-04,6.566800949624741063e-03,-3.972131698596260280e-02
-2.706928341958807781e+06,4.688800103920023888e+06,3.360322661426812876e+06,-4.540276287605524153e-02,3.700900356352845172e-02,3.648632091790283971e-02
-2.706929925542559940e+06,4.688813960912501439e+06,3.360331496703968849e+06,-2.493336837783204085e-02,4.806651549913443233e-02,4.447855022588004942e-02
-2.706938222811664920e+06,4.688811255501559004e+06,3.360339603258538060e+06,-5.295192681894026615e-02,5.343694244487778161e-02,8.131329658380109793e-02
-2.706922395739874803e+06,4.688810613704401068e+06,3.360334475071832072e+06,2.474312855967295000e-02,2.969823087672367103e-03,1.965095815956420522e-02
-2.706927755062165670e+06,4.688819815013406798e+06,3.360322814401128795e+06,-5.135047537227441922e-02,-4.927437816772142071e-02,2.004554829972716654e-02
